customerID,ChurnProbability,HighRisk
8164-OCKUJ,0.0,0
3094-JOJAI,0.06,0
9494-MRNYX,0.18,0
2599-CZABP,0.06,0
7945-PRBVF,0.01,0
4544-RXFMG,0.14,0
0859-YGKFW,0.02,0
1150-FTQGN,0.03,0
9223-UCPVT,0.97,1
7196-LIWRH,0.0,0
5448-VWNAM,0.04,0
1177-XZBJL,0.0,0
3518-FSTWG,0.03,0
9330-VOFSZ,0.01,0
4351-QLCSU,0.82,1
0939-EREMR,0.06,0
9389-ACWBI,0.23,0
5419-JPRRN,0.98,1
3644-QXEHN,0.19,0
2911-IJORQ,0.04,0
5921-NGYRH,0.09,0
2100-BDNSN,0.76,1
5998-DZLYR,0.03,0
0488-GSLFR,1.0,1
9318-NKNFC,0.78,1
3985-HOYPM,0.0,0
9728-FTTVZ,1.0,1
9548-LERKT,0.0,0
6576-FBXOJ,0.12,0
4310-KEDTB,0.06,0
7254-IQWOZ,1.0,1
2474-BRUCM,0.81,1
4062-HBMOS,0.3,0
0742-NXBGR,0.96,1
2676-ISHSF,0.06999999999999999,0
9236-NDUCW,0.0,0
4753-PADAS,0.09,0
6103-QCKFX,0.04,0
7781-EWARA,0.1,0
6110-OHIHY,0.95,1
7018-FPXHH,0.0,0
5889-LFOLL,0.8,1
5708-EVONK,0.7,0
8708-XPXHZ,0.83,1
0616-ATFGB,0.91,1
0572-ZJKLT,0.05,0
5135-RDDQL,0.01,0
1353-LJWEM,0.04,0
1794-SWWKL,0.13,0
6166-YIPFO,0.04,0
7016-BPGEU,0.68,0
6876-ADESB,0.76,1
9332-GYWLO,0.18,0
1963-SVUCV,0.96,1
4184-VODJZ,0.07,0
0220-EBGCE,0.93,1
1092-WPIVQ,0.01,0
7233-IOQNP,0.05,0
2834-JKOOW,0.03,0
2754-VDLTR,0.83,1
2400-FEQME,0.0,0
3190-XFANI,0.67,0
7551-DACSP,0.66,0
4957-SREEC,0.0,0
7235-NXZCP,0.79,1
0230-UBYPQ,0.06,0
4923-ADWXJ,0.03,0
1763-KUAAW,0.05,0
1104-TNLZA,0.16,0
5195-KPUNQ,0.08,0
0520-FDVVT,0.67,0
3439-GVUSX,0.12,0
1444-VVSGW,0.76,1
5712-PTIWW,0.88,1
5949-HGVJL,0.03,0
5203-XEHAX,0.02,0
1635-HDGFT,0.0,0
3315-TOTBP,0.73,1
8050-XGRVL,0.02,0
6661-HBGWL,0.8,1
1518-VOWAV,0.69,0
9828-QHFBK,0.19,0
3908-MKIMJ,0.04,0
5012-YSPJJ,0.02,0
5909-ECHUI,0.76,1
1309-BXVOQ,0.91,1
6728-VOIFY,0.15,0
9317-WZPGV,0.92,1
4891-NLUBA,0.0,0
2856-HYAPG,0.91,1
8969-PRHFK,0.0,0
0661-KQHNK,0.04,0
8709-KRDVL,0.2,0
4488-PSYCG,0.62,0
1427-VERSM,0.12,0
9801-NOSHQ,0.0,0
6339-YPSAH,0.13,0
3621-CEOVK,0.91,1
6906-ANDWJ,0.87,1
2159-TURXX,0.03,0
1548-FEHVL,0.09,0
3795-CAWEX,0.02,0
6215-NQCPY,0.31,0
5647-URDKA,0.0,0
2229-DPMBI,0.02,0
9626-WEQRM,0.18,0
2188-SXWVT,0.01,0
6258-PVZWJ,0.0,0
1094-BKOSX,0.02,0
6969-MVBAI,0.24,0
2978-XXSOG,0.05,0
2342-CKIAO,0.02,0
6953-PBDIN,0.0,0
3898-BSJYF,0.11,0
3938-YFPXD,0.0,0
7696-AMHOD,0.05,0
2453-SAFNS,0.06,0
9558-IHEZX,0.03,0
9617-UDPEU,0.0,0
6340-DACFT,0.0,0
4955-VCWBI,0.0,0
6813-GZQCG,0.0,0
7426-GSWPO,0.1,0
3389-KTRXV,0.01,0
3118-UHVVQ,0.0,0
1031-IIDEO,0.99,1
5832-XKAES,0.78,1
3205-MXZRA,0.0,0
4701-AHWMW,0.75,1
8317-BVKSO,0.07,0
5702-KVQRD,0.01,0
0083-PIVIK,0.01,0
9210-IAHGH,0.71,1
6169-PGNCD,0.02,0
0023-XUOPT,0.88,1
4592-IWTJI,0.77,1
4909-JOUPP,0.01,0
4657-FWVFY,0.15,0
2257-BOVXD,0.07,0
7729-JTEEC,0.18,0
7632-MNYOY,0.65,0
6518-LGAOV,0.88,1
7242-QZLXF,0.89,1
4576-CSAJH,0.68,0
1000-AJSLD,0.98,1
9696-RMYBA,0.24,0
8690-UPCZI,0.06,0
1062-LHZOD,0.9,1
9770-LXDBK,0.078,0
4086-WITJG,0.0,0
8344-WFMFH,0.12,0
9600-NAXZN,0.93,1
8822-KNBHV,0.03,0
8404-FYDIB,0.05,0
2791-SFVEW,0.07,0
6457-USBER,0.94,1
6762-NSODU,0.0,0
4662-EKDPQ,0.69,0
9248-OJYKK,1.0,1
9888-ZCUMM,0.01,0
3398-FSHON,0.94,1
3319-DWOEP,0.86,1
1074-WVEVG,0.02,0
9979-RGMZT,0.18,0
6437-UDQJM,0.06,0
1226-IENZN,0.27,0
2108-GLPQB,0.03,0
9259-PACGQ,0.75,1
4415-IJZTP,1.0,1
1465-VINDH,0.75,1
5474-LAMUQ,0.0,0
3468-DRVQJ,0.05,0
1122-YJBCS,0.03,0
4990-ALDGW,0.01,0
4816-OKWNX,0.09,0
3315-IKYZQ,0.01,0
2810-FTLEM,0.77,1
4747-LCAQL,0.07,0
3411-WLRSQ,0.33,0
0898-XCGTF,0.16,0
8006-PYCSW,0.02,0
8249-THVEC,0.0,0
8722-PRFDV,0.0,0
2164-SOQXL,0.0,0
4020-KIUDI,0.01,0
5850-BDWCY,0.02,0
2038-YSEZE,0.03,0
0827-ITJPH,0.0,0
8799-OXZMD,0.06,0
1925-TIBLE,0.91,1
1705-GUHPV,0.0,0
4779-ZGICK,0.0,0
0048-PIHNL,0.03,0
0818-OCPZO,0.81,1
3967-KXAPS,0.01,0
1447-GIQMR,0.99,1
3704-IEAXF,0.01,0
6810-VCAEX,0.02,0
0674-EYYZV,0.25,0
4480-MBMLB,0.23,0
1395-OFUWC,0.02,0
0822-QGCXA,0.08,0
0872-NXJYS,0.85,1
2832-KJCRD,0.21,0
3588-WSTTJ,0.25,0
4075-WKNIU,0.07,0
5090-EMGTC,0.02,0
2346-CZYIL,0.0,0
3798-EPWRR,0.14,0
6258-NGCNG,0.07,0
4186-ZBUEW,0.1,0
5274-XHAKY,0.07,0
1442-BQPVU,0.08,0
3978-YNKDD,0.0,0
4940-KHCWD,0.0,0
9412-ARGBX,0.67,0
1389-CXMLU,0.91,1
9589-ABEPT,0.02,0
9388-ZEYVT,0.03,0
0305-SQECB,0.02,0
7605-SNLQG,0.07,0
4670-TABXH,0.08,0
5561-NWEVX,0.87,1
0064-SUDOG,0.02,0
8561-NMTBD,0.02,0
5161-XEUVX,0.02,0
8292-FRFZQ,0.01,0
8591-NXRCV,0.05,0
7895-VONWT,0.08,0
4526-RMTLL,0.03,0
6253-GNHWH,0.01,0
4566-NECEV,0.17,0
8080-POTJR,0.09,0
6906-MPARY,0.09,0
3662-FXJFO,0.0,0
8107-RZLNV,0.07,0
0516-OOHAR,0.1,0
2027-CWDNU,0.17,0
2737-WFVYW,0.95,1
9912-OMZDS,0.07,0
3733-ZEECP,0.07,0
7878-RTCZG,0.3550238095238095,0
2452-MRMZF,0.0,0
2272-QAGFO,0.94,1
7103-IPXPJ,0.17,0
4342-HFXWS,0.05,0
3545-CNWRG,0.22,0
1785-BPHTP,0.1,0
4989-LIXVT,0.13,0
7315-WYOAW,0.21,0
1173-XZPYF,0.21,0
9850-OWRHQ,0.97,1
3768-NLUBH,0.74,1
8676-TRMJS,0.81,1
2509-TFPJU,0.0,0
9530-GRMJG,0.0,0
6898-RBTLU,0.01,0
5481-NTDOH,0.09,0
2068-WWXQZ,0.0,0
7359-SSBJK,0.64,0
2061-VVFST,0.02,0
0685-MLYYM,0.83,1
0749-IRGQE,0.21,0
2380-DAMQP,0.01,0
2256-YLYLP,0.01,0
1272-ILHFG,0.0,0
0164-XAIRP,0.0,0
5666-CYCYZ,0.2,0
4011-ARPHK,0.04,0
8182-PNAGI,0.54,0
6365-HITVU,0.0,0
7558-IMLMT,0.0,0
9488-FYQAU,0.01,0
3590-TCXTB,0.02,0
6994-KERXL,0.17,0
7957-RYHQD,0.81,1
2180-DXNEG,0.92,1
1960-UOTYM,0.02,0
2740-JFBOK,0.04,0
6500-JVEGC,0.08,0
5515-AKOAJ,0.81,1
8976-OQHGT,0.79,1
5245-VDBUR,0.04,0
6230-BSUXY,0.99,1
8469-SNFFH,0.03,0
2144-ESWKO,0.02,0
1241-FPMOF,0.0,0
9928-BZVLZ,0.07,0
4114-QMKVN,0.03,0
2775-SEFEE,0.07,0
9003-CPATH,0.12,0
1754-GKYPY,0.2,0
5294-CDGWY,0.68,0
7956-XQWGU,0.0,0
1591-MQJTP,0.13,0
5295-PCJOO,0.86,1
2369-FEVNO,0.18,0
9863-JZAIC,0.6,0
7471-MQPOS,0.15,0
7660-HDPJV,1.0,1
5115-SQAAU,0.0,0
9845-QOMAD,0.03,0
7672-VFMXZ,0.04,0
9739-JLPQJ,0.05,0
9916-AYHTC,0.0,0
3855-ONCAR,0.27,0
1488-SYSFC,0.02,0
7931-PXHFC,0.75,1
3990-QYKBE,0.89,1
0970-QXPXW,0.3246309523809523,0
3259-KNMRR,0.11,0
6120-RJKLU,0.02,0
9572-WUKSB,0.11,0
5893-KCLGT,0.01,0
0076-LVEPS,0.03,0
3640-JQGJG,0.04,0
4919-MOAVT,0.79,1
1596-OQSPS,0.03,0
9867-XOBQA,0.03,0
9546-KDTRB,0.06,0
3090-HAWSU,0.66,0
9820-RMCQV,0.66,0
3174-RKMOW,0.16,0
1760-CAZHT,0.0,0
7839-QRKXN,0.9393333333333334,1
8441-SHIPE,0.0,0
5204-QZXPU,0.84,1
4597-ELFTS,0.71,1
1320-GVNHT,0.04,0
1047-RNXZV,0.0,0
3541-ZNUHK,0.12,0
8450-JOVAH,0.73,1
8725-JEDFD,0.11,0
7562-UXTPG,0.14,0
8071-SBTRN,0.03,0
1113-IUJYX,0.8,1
6668-CNMFP,0.1,0
5626-MGTUK,0.17,0
5681-LLOEI,0.02,0
8212-DJRCH,0.22,0
4323-OHFOW,0.05,0
4933-BSAIP,0.0,0
2030-BTZRO,0.0,0
1116-DXXDF,0.09,0
9274-CNFMO,0.75,1
7758-XKCBS,0.77,1
8992-JQYUN,0.93,1
6563-VNPMN,0.07,0
0617-AQNWT,0.64,0
2267-WTPYD,0.18,0
0270-THENM,0.0,0
2446-PLQVO,0.8225,1
4707-MAXGU,0.0,0
2710-WYVXG,0.04,0
3005-NFMTA,0.79,1
6300-BWMJX,0.1,0
8784-CGILN,0.78,1
5389-FFVKB,0.85,1
7009-LGECI,0.15,0
8444-WRIDW,0.68,0
5022-KVDQT,0.21,0
7976-CICYS,0.03,0
1036-GUDCL,0.03,0
2005-DWQZJ,0.03,0
8148-WOCMK,0.01,0
7815-PDTHL,0.0,0
9451-LPGOO,0.97,1
9173-IVZVP,0.02,0
9129-UXERG,0.2,0
3635-JBPSG,0.02,0
7964-ZRKKG,0.08,0
5868-YWPDW,0.89,1
6229-LSCKB,0.32,0
2025-JKFWI,0.91,1
4078-SAYYN,0.98,1
1724-IQWNM,0.19,0
8217-QYOHV,0.06,0
5546-QUERU,0.0,0
9940-HPQPG,0.81,1
6897-UUBNU,0.1,0
6127-IYJOZ,0.37,0
6618-RYATB,0.96,1
8930-XOTDP,0.08,0
5916-QEWPT,0.2,0
5060-TQUQN,0.08,0
0531-XBKMM,0.01,0
8465-SBRXP,0.03,0
2408-PSJVE,0.02,0
9079-YEXQJ,0.74,1
9700-ZCLOT,0.18,0
8738-JOKAR,0.07,0
4534-WGCIR,0.0,0
1930-WNXSB,0.1,0
2685-SREOM,0.9,1
3508-CFVZL,0.0,0
0402-CQAJN,0.78,1
6692-UDPJC,0.84,1
1273-MTETI,0.92,1
0657-DOGUM,0.03,0
5480-HPRRX,0.9,1
8792-AOROI,0.03,0
0295-PPHDO,1.0,1
5146-YYFRZ,0.0,0
1195-OIYEJ,0.88,1
5906-CVLHP,0.66,0
3452-SRFEG,0.09,0
4070-OKWVH,0.07,0
5297-MDOIR,0.03,0
6369-MCAKO,0.0,0
4926-UMJZD,0.01,0
6848-HJTXY,0.0,0
6341-AEVKX,0.07,0
4501-EQDRN,0.99,1
2990-HWIML,0.96,1
0682-USIXD,0.17,0
6976-BWGLQ,0.0,0
7078-NVFAM,0.08,0
8065-QBYTO,0.13,0
2133-TSRRM,0.11,0
7384-GHBPI,0.89,1
7603-USHJS,0.83,1
7234-FECYN,0.88,1
2511-ALLCS,0.0,0
3191-CSNMG,0.15,0
7952-OBOYL,0.32,0
7470-DYNOE,0.04,0
7853-OETYL,0.24,0
1545-ACTAS,0.1,0
5876-HZVZM,0.75,1
1400-MMYXY,0.89,1
5126-RCXYW,0.01,0
3085-QUOZK,0.77,1
2363-BJLSL,0.0,0
1956-YIFGE,0.18,0
3926-CUQZX,0.87,1
7921-LMDFQ,0.08,0
2925-MXLSX,0.04,0
5820-PTRYM,0.01,0
9609-BENEA,0.03,0
6211-WHMYA,0.1,0
4459-BBGHE,0.06,0
9945-PSVIP,0.02,0
1041-RXHRA,0.61,0
1750-CSKKM,0.74,1
9108-EJFJP,0.22,0
0530-IJVDB,0.1,0
0508-SQWPL,0.0,0
2215-ZAFGX,0.29,0
8213-TAZPM,0.03,0
7142-HVGBG,0.92,1
1304-SEGFY,0.06,0
7242-EDTYC,0.02,0
2904-GGUAZ,0.01,0
8267-ZNYVZ,0.63,0
5136-GFPMB,0.08,0
2595-KIWPV,0.0,0
5243-SAOTC,0.07,0
9398-MMQTO,0.23,0
7619-PLRLP,0.03,0
6457-GIRWB,1.0,1
6508-NJYRO,0.01,0
1450-SKCVI,0.69,0
4710-NKCAW,0.12,0
5306-BVTKJ,0.05,0
0357-NVCRI,0.03,0
5570-PTWEH,0.98,1
2371-KFUOG,0.06,0
0463-ZSDNT,0.09,0
6502-MJQAE,1.0,1
6257-DTAYD,0.06,0
4616-ULAOA,0.04,0
7693-LCKZL,0.92,1
7746-AWNQW,0.0,0
5996-EBTKM,0.01,0
2758-RNWXS,0.05,0
2314-TNDJQ,0.0,0
2405-LBMUW,0.01,0
3454-JFUBC,0.0,0
0032-PGELS,0.74,1
9039-ZVJDC,0.17,0
6797-LNAQX,0.73,1
9013-AQORL,0.15,0
2898-MRKPI,0.09,0
2750-BJLSB,0.09,0
3648-GZPHF,0.03,0
2075-RMJIK,0.1,0
9588-YRFHY,0.0,0
6394-MFYNG,0.79,1
1564-NTYXF,0.89,1
9364-YKUVW,0.09,0
5392-AKEMH,0.18,0
2451-YMUXS,0.02,0
3914-FDRHP,0.24,0
3078-ZKNTS,0.01,0
1024-KPRBB,0.1,0
4690-PKDQG,0.19,0
8155-IBNHG,0.76,1
0886-QGENL,0.7,0
9547-ITEFG,0.24,0
1264-FUHCX,0.09,0
7789-CRUVC,0.0,0
6598-KELSS,0.05,0
8739-WWKDU,0.97,1
8685-WHQPW,0.73,1
4745-LSPLO,0.7233333333333334,1
8083-YTZES,0.91,1
7240-FQLHE,0.76,1
6664-FPDAC,0.77,1
9972-VAFJJ,0.04,0
0422-UXFAP,0.07,0
1904-WAJAA,0.04,0
5130-YPIRV,0.0,0
2843-CQMEG,0.0,0
6439-PKTRR,0.01,0
5351-QESIO,0.13,0
0786-VSSUD,0.69,0
5568-DMXZS,0.04,0
8468-FZTOE,0.01,0
6633-SYEUS,0.09,0
6447-GORXK,0.09,0
6967-PEJLL,0.05,0
3976-BWUCK,0.67,0
5981-ZVXOT,0.11,0
1684-FLBGS,0.01,0
1389-WNUIB,0.04,0
0376-OIWME,0.16,0
3585-ISXZP,0.96,1
0218-QNVAS,0.12,0
6583-QGCSI,0.83,1
0804-YGEQV,0.01,0
7164-BPTUT,0.0,0
4174-LPGTI,0.77,1
2523-EWWZL,0.18,0
0928-XUTSN,0.33,0
2108-XWMPY,0.79,1
0052-YNYOT,0.02,0
6304-IJFSQ,0.82,1
9586-JGQKH,0.02,0
4501-VCPFK,0.01,0
6075-SLNIL,0.06,0
9347-AERRL,0.0,0
0093-XWZFY,0.81,1
2274-XUATA,0.02,0
1980-KXVPM,0.96,1
7703-ZEKEF,0.82,1
0723-DRCLG,0.99,1
5482-NUPNA,0.75,1
6691-CCIHA,0.02,0
1685-BQULA,0.19,0
9053-EJUNL,0.14,0
0666-UXTJO,0.15,0
1471-GIQKQ,0.12,0
4807-IZYOZ,0.0,0
1122-JWTJW,0.85,1
9710-NJERN,0.0,0
9837-FWLCH,0.11,0
1699-HPSBG,0.72,1
7203-OYKCT,0.1,0
1035-IPQPU,0.05,0
7398-LXGYX,0.07,0
2823-LKABH,0.07,0
8775-CEBBJ,0.66,0
0550-DCXLH,0.09,0
9281-CEDRU,0.0,0
2235-DWLJU,0.3,0
0871-OPBXW,0.01,0
3605-JISKB,0.06,0
6894-LFHLY,1.0,1
9767-FFLEM,0.13,0
0639-TSIQW,0.68,0
8456-QDAVC,0.13,0
7750-EYXWZ,0.08,0
2569-WGERO,0.0,0
6840-RESVB,0.07,0
2234-XADUH,0.12,0
4801-JZAZL,0.12,0
8361-LTMKD,0.94,1
3186-AJIEK,0.09,0
